_id,zip,name,address,city,state,Licensed or QRIS rating,qris,tier,latitude,longitude
24723,44646,STARK COUNTY COMMUNITY ACTION AGENCY HEAD START/WM. ,1134 WALNUT ROAD SE           ,MASSILLON      ,OH,4-Star,OH 4-Star,0,40.789215,-81.510534
24724,44601,STARK COUNTY COMMUNITY ACTION AGENCY HEAD START/ALLI,321 N. FRANKLIN STREET        ,ALLIANCE       ,OH,4-Star,OH 4-Star,0,40.925058,-81.092727
24725,44646,ST JOHN LUTHERAN SCHOOL                             ,1900 WALES RD NW              ,MASSILLON      ,OH,Licensed,OH Licensed,0,40.818178,-81.504122
24726,44632,YMCA AFTER SCHOOL AT LAKE/HARTVILLE ELEMENTARY      ,225 LINCOLN ST                ,HARTVILLE      ,OH,Licensed,OH Licensed,0,40.9615286,-81.3332375
24727,44601,ALLIANCE FAMILY YMCA CHILD CARE                     ,205 SOUTH UNION AVE           ,ALLIANCE       ,OH,1-Star,OH 1-Star,0,40.9202225,-81.1064035
24728,44705,ALL STAR KIDS                                       ,2311 COLUMBUS ROAD NE         ,CANTON         ,OH,2-Star,OH 2-Star,0,40.8332442,-81.3435107
24729,44646,BUTTONS & BOWS                                      ,910 STATE STREET NE           ,MASSILLON      ,OH,Licensed,OH Licensed,0,40.804452,-81.514172
24730,44646,BUTTONS & BOWS                                      ,916 STATE STREET NE           ,MASSILLON      ,OH,Licensed,OH Licensed,0,40.804465,-81.513954
24731,44720,KOZMIC KORNER INC                                   ,8282 PORT JACKSON AVE NW      ,NORTH CANTON   ,OH,2-Star,OH 2-Star,0,40.900428,-81.444947
24732,44646,PAUL & CAROL DAVID YMCA-AMHERST                     ,8750 JANE ST NW               ,MASSILLON      ,OH,Licensed,OH Licensed,0,40.8351077,-81.5146127
24733,44646,PAUL & CAROL DAVID YMCA-SAUDER                      ,7503 MUDBROOK ST NW           ,MASSILLON      ,OH,Licensed,OH Licensed,0,40.8689097,-81.4895554
24734,44657,MINERVA AREA YMCA CHILDCARE                         ,620 E. LINE STREET            ,MINERVA        ,OH,1-Star,OH 1-Star,0,40.728371,-81.091657
24735,44632,KIDS COUNTRY                                        ,126 WASHINGTON ST. SW         ,HARTVILLE      ,OH,1-Star,OH 1-Star,0,40.960868,-81.3362329
24736,44706,A CHILD'S HEART PRESCHOOL CHILDCARE                 ,155 FAIRCREST ST. SW          ,CANTON         ,OH,Licensed,OH Licensed,0,40.750463,-81.37621
24737,44662,TOWPATH TRAIL YMCA CHILD CARE                       ,"1226 MARKET STREET, NE        ",NAVARRE        ,OH,5-Star,OH 5-Star,0,40.73388,-81.5168054
24738,44708,LITTLE LEARNERS CHILD DEVELOPMENT CENTER            ,3550 13TH STREET NW           ,CANTON         ,OH,2-Star,OH 2-Star,0,40.8109201,-81.4151625
24739,44720,CHILDSCAPE LEARN & GROW                             ,3151 WHITEWOOD ST NW          ,NORTH CANTON   ,OH,2-Star,OH 2-Star,0,40.905098,-81.4036054
24740,44708,YMCA CHILD CARE @ HARTER ELEMENTARY                 ,317 RAFF ROAD NW              ,CANTON         ,OH,Licensed,OH Licensed,0,40.8016679,-81.4173931
24741,44720,JACKSON CHILDREN'S ACADEMY                          ,5640 PORTAGE STREET           ,NORTH CANTON   ,OH,Licensed,OH Licensed,0,40.8775,-81.453739
24742,44685,LAKE COMMUNITY YMCA                                 ,428 KING CHURCH ST NW         ,UNIONTOWN      ,OH,Licensed,OH Licensed,0,40.966009,-81.363874
24743,44662,"NAVARRE PRESCHOOL DAY CARE, INC                     ",21 WOOSTER ST NW              ,NAVARRE        ,OH,Licensed,OH Licensed,0,40.724094,-81.523299
24744,44721,FIRST YEARS COMMUNITY PRESCHOOL                     ,6900 MARKET AVE               ,CANTON         ,OH,2-Star,OH 2-Star,0,40.8822559,-81.3605239
24745,44646,PAUL AND CAROL DAVID YMCA                           ,7389 CARITAS CIRCLE NW        ,MASSILLON      ,OH,Licensed,OH Licensed,0,40.858083,-81.4874923
24746,44641,LOUISVILLE AREA YMCA                                ,1421 S. NICKELPLATE           ,LOUISVILLE     ,OH,Licensed,OH Licensed,0,40.826674,-81.2515354
24747,44646,DAVID YMCA SUMMER FUN CLUB                          ,7355 MUDBROOK DR. NW          ,MASSILLON      ,OH,Licensed,OH Licensed,0,40.867235,-81.486467
24748,44641,LOUISVILLE YMCA AT NORTH NIMISHILLEN ELEMENTARY SCHO,7337 EASTON STREET NE         ,LOUISVILLE     ,OH,Licensed,OH Licensed,0,40.873128,-81.261447
24749,44709,"GOLDEN KEY CENTER FOR EXCEPTIONAL CHILDREN, INC     ",1431 30TH ST                  ,CANTON         ,OH,Licensed,OH Licensed,0,40.8320788,-81.3859127
24750,44646,PAUL AND CAROL DAVID YMCA - STRAUSSER SITE          ,8646 STRAUSSER ST NW          ,MASSILLON      ,OH,Licensed,OH Licensed,0,40.8937252,-81.5100898
24751,44708,YMCA CHILD CARE @ MEYERS LAKE                       ,1333 N. PARK AVENUE NW        ,CANTON         ,OH,Licensed,OH Licensed,0,40.813121,-81.4132944
24752,44708,AN OPEN DOOR CHILDCARE CENTER                       ,171 AULTMAN AVENUE NW         ,CANTON         ,OH,Licensed,OH Licensed,0,40.799106,-81.4198739
24753,44718,GODDARD SCHOOL                                      ,7042 FULTON DR NW             ,CANTON         ,OH,Licensed,OH Licensed,0,40.8597942,-81.4801084
24754,44646,EMMANUEL CHRISTIAN CHILDCARE CENTER                 ,7641 NAVARRE RD SW            ,MASSILLON      ,OH,Licensed,OH Licensed,0,40.747687,-81.498275
24755,44718,PAUL & CAROL DAVID YMCA - LAKE CABLE SITE           ,5335 VILLA PADOVA DR NW       ,CANTON         ,OH,Licensed,OH Licensed,0,40.8678087,-81.4477743
24756,44646,FAIR PLAY FAMILY CENTER LLC                         ,344 GAIL AVE NE               ,MASSILLON      ,OH,4-Star,OH 4-Star,0,40.814517,-81.518779
24757,44601,CARNATION CHILD CARE                                ,975 COMMONWEALTH              ,ALLIANCE       ,OH,Licensed,OH Licensed,0,40.911893,-81.137185
24758,44720,"FOR A CHILD, LLC                                    ",1300 S. MAIN ST STE 1000      ,NORTH CANTON   ,OH,2-Star,OH 2-Star,0,40.863512,-81.39582
24759,44203,LAKE ANNA YMCA                                      ,500 W. HOPOCAN AVE            ,BARBERTON      ,OH,Licensed,OH Licensed,0,41.0170265,-81.6080517
24760,44304,EDGE ACADEMY                                        ,92 NORTH UNION STREET         ,AKRON          ,OH,Licensed,OH Licensed,0,41.0837889,-81.5068365
24761,44303,HEAD START AT PORTAGE PATH COMMUNITY LEARNING CENTER,55 S.PORTAGE PATH             ,AKRON          ,OH,5-Star,OH 5-Star,0,41.0953568,-81.5444312
24762,44310,ABOVE AND BEYOND EARLY CHILDHOOD DEVELOPMENT CENTER ,131-135 E. CUYAHOGA FALLS AVE.,AKRON          ,OH,Licensed,OH Licensed,0,41.1071314,-81.5111081
24763,44685,GREEN FAMILY YMCA: GREENWOOD                        ,2250 GRAYBILL RD              ,UNIONTOWN      ,OH,Licensed,OH Licensed,0,40.9559441,-81.450931
24764,44685,GREEN FAMILY YMCA @ GREEN INTERMEDIATE SCHOOL       ,1737 STEESE RD                ,UNIONTOWN      ,OH,Licensed,OH Licensed,0,40.9486372,-81.4720564
24765,44685,GREEN FAMILY YMCA @ GREEN PRIMARY SCHOOL            ,2300 GRAYBILL RD              ,UNIONTOWN      ,OH,Licensed,OH Licensed,0,40.9546087,-81.4488407
24766,44333,KIDS AT HEART  CLEV-MAS RD                          ,186 S. CLEVELAND-MASSILLON RD.,FAIRLAWN       ,OH,Licensed,OH Licensed,0,41.130752,-81.636453
24767,44203,LATCHKEY KIDS INC                                   ,1177 NORTON AVE               ,NORTON         ,OH,Licensed,OH Licensed,0,41.026282,-81.631187
24768,44314,PARK LITTLE SHEPHERD PRESCHOOL                      ,2308 24TH ST SW               ,AKRON          ,OH,Licensed,OH Licensed,0,41.0410703,-81.5685181
24769,44224,ALL AROUND CHILDREN                                 ,4117 BRIDGEWATER PKWY         ,STOW           ,OH,Licensed,OH Licensed,0,41.1795596,-81.4801105
24770,44216,LITTLE PEOPLE PRESCHOOL                             ,2545 W. COMET RD.             ,CLINTON        ,OH,Licensed,OH Licensed,0,40.9277457,-81.6195629
24771,44312,FIRESTONE PARK YMCA/ WINDEMERE CLC                  ,2283 WINDEMERE AVE            ,AKRON          ,OH,Licensed,OH Licensed,0,41.0620198,-81.4464634
24772,44302,LITTLE'S ACADEMY CHILDCARE LLC.                     ,594 W.MARKET ST               ,AKRON          ,OH,Licensed,OH Licensed,0,41.0933859,-81.5365765
24773,44305,LOIS LESTER'S LEARNING CENTER LLC                   ,1480 EASTWOOD AVE             ,AKRON          ,OH,Licensed,OH Licensed,0,41.0844062,-81.4656428
24774,44278,CHILDSCAPE LEARN AND GROW II                        ,154 EAST AVE                  ,TALLMADGE      ,OH,4-Star,OH 4-Star,0,41.100882,-81.434701
24775,44320,FOR EVERS KIDS LLC                                  ,775 COPLEY RD                 ,AKRON          ,OH,Licensed,OH Licensed,0,41.0842501,-81.5500388
24776,44333,KIDS COUNTRY                                        ,2955 SMITH ROAD               ,FAIRLAWN       ,OH,Licensed,OH Licensed,0,41.136331,-81.6162839
24777,44304,CASCADE VILLAGE YMCA ENRICHMENT CENTER              ,210 EAST NORTH ST.            ,AKRON          ,OH,2-Star,OH 2-Star,0,41.0896402,-81.5086633
24778,44223,"MISS GINA'S PRESCHOOL AND PARENT INVOLVEMENT CENTER,",2107 VALLEY RD                ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1420547,-81.5075559
24779,44307,HEAD START AT HELEN ARNOLD COMMUNITY LEARNING CENTER,450 VERNON ODUM BLVD.         ,AKRON          ,OH,5-Star,OH 5-Star,0,41.0730963,-81.5387999
24780,44307,CUDDLE CARE INC.                                    ,732 RUSSELL AVE               ,AKRON          ,OH,Licensed,OH Licensed,0,41.0612428,-81.5545111
24781,44203,HEAD START AT BARBERTON CHILD DEVELOPMENT CENTER    ,633 BRADY AVE.                ,BARBERTON      ,OH,5-Star,OH 5-Star,0,41.02275,-81.612797
24782,44720,WALNUT WOODS PRESCHOOL AND DAY CARE                 ,4950 MASSILLON ROAD           ,NORTH CANTON   ,OH,Licensed,OH Licensed,0,40.926317,-81.465172
24783,44236,PRIMROSE SCHOOL OF HUDSON                           ,1295 CORPORATE DRIVE          ,HUDSON         ,OH,Licensed,OH Licensed,0,41.2146168,-81.4419613
24784,44067,"LEARN, LAUGH & LOVE CHILD ENRICHMENT CENTER         ",10503 VALLEY VIEW RD          ,NORTHFIELD     ,OH,Licensed,OH Licensed,0,41.325306,-81.5303069
24785,44304,YMCA HOPE CHILD CARE                                ,475 OHIO STREET               ,AKRON          ,OH,Licensed,OH Licensed,0,41.0835872,-81.5017057
24786,44286,ANGEL ACCENTS PRESCHOOL AND DAYCARE LLC             ,4131 W. STREETSBORO ROAD      ,RICHFIELD      ,OH,Licensed,OH Licensed,0,41.2401295,-81.6369434
24787,44312,EASTGATE PRESCHOOL                                  ,671 CANTON ROAD               ,AKRON          ,OH,Licensed,OH Licensed,0,41.0454706,-81.4365351
24788,44221,"BABYSITTERS & BEYOND, LLC                           ",716 HOWE AVE                  ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1178839,-81.473241
24789,44312,FIRESTONE PARK YMCA/ HATTON ELEMENTARY              ,1933 BAKER AVE                ,AKRON          ,OH,Licensed,OH Licensed,0,41.0496588,-81.457958
24790,44333,LE CHAPERON ROUGE                                   ,286 N. CLEVELAND MASSILLON RD.,AKRON          ,OH,Licensed,OH Licensed,0,41.1435484,-81.6381332
24791,44320,GROWING PATCH                                       ,1180 SLOSSON ST.              ,AKRON          ,OH,Licensed,OH Licensed,0,41.077869,-81.565705
24792,44224,SMALL STEPS - BIG STRIDES CHILD CARE                ,4530 KENT ROAD                ,STOW           ,OH,4-Star,OH 4-Star,0,41.1540149,-81.3992925
24793,44286,BETHEL PRESCHOOL & CHILD CARE                       ,3852 EVERETT ROAD             ,RICHFIELD      ,OH,Licensed,OH Licensed,0,41.201513,-81.632479
24794,44203,DONYA'S CHILD CARE                                  ,233 31ST STREET               ,BARBERTON      ,OH,Licensed,OH Licensed,0,40.999893,-81.637882
24795,44333,ALL ABOUT KIDS PRESCHOOL                            ,4200 GRANGER RD.              ,AKRON          ,OH,Licensed,OH Licensed,0,41.154527,-81.657657
24796,44320,NICOLE'S NEST                                       ,554 WHITE POND DRIVE SUITE A  ,AKRON          ,OH,Licensed,OH Licensed,0,41.102477,-81.588871
24797,44311,HEAD START AT SUMMIT LAKE CHILD DEVELOPMENT CENTER  ,390 W. CROSIER STREET         ,AKRON          ,OH,5-Star,OH 5-Star,0,41.0594392,-81.5418313
24798,44224,WOODLAND YMCA BASE                                  ,2908 GRAHAM RD                ,STOW           ,OH,Licensed,OH Licensed,0,41.1664137,-81.4091526
24799,44056,LITTLE ANGELS CHILD DEVELOPMENT CENTER              ,1066 E. AURORA ROAD           ,MACEDONIA      ,OH,Licensed,OH Licensed,0,41.312151,-81.50143
24800,44278,ABSORBENT MINDS MONTESSORI SCHOOL- TALLMADGE        ,158 NORTH AVE                 ,TALLMADGE      ,OH,Licensed,OH Licensed,0,41.106541,-81.43975
24801,44313,FIRESTONE PARK/ KING CLC                            ,805 MEMORIAL PARKWAY          ,AKRON          ,OH,Licensed,OH Licensed,0,41.106196,-81.541061
24802,44310,"LITTLE DISCOVERERS STEM ACADEMY, LLC                ",10 W TALLMADGE AVE.           ,AKRON          ,OH,Licensed,OH Licensed,0,41.1018423,-81.5156363
24803,44203,A TIME TO LEARN AND GROW CHILD DEVELOPMENT CENTER   ,112 2ND ST SE                 ,BARBERTON      ,OH,Licensed,OH Licensed,0,41.0075297,-81.595648
24804,44302,FIRST GRACE AMOS CHILD CARE CENTER                  ,1000 DIAGONAL ROAD            ,AKRON          ,OH,Licensed,OH Licensed,0,41.077022,-81.55237
24805,44221,SILVER LAKE YMCA BASE                               ,2970 OVERLOOK RD              ,SILVER LAKE    ,OH,Licensed,OH Licensed,0,41.157172,-81.46571
24806,44302,MIDDLEBURY PRE-K SOLUTIONS                          ,88 KENT STREET                ,AKRON          ,OH,Licensed,OH Licensed,0,41.0728894,-81.4879295
24807,44305,COLOR OUR RAINBOW ACADEMY                           ,400 BRITTAIN RD               ,AKRON          ,OH,Licensed,OH Licensed,0,41.073931,-81.468696
24808,44319,RIVERSIDE ALLIANCE DAY CARE CENTER                  ,2303 S. MAIN STREET           ,AKRON          ,OH,Licensed,OH Licensed,0,41.024024,-81.524489
24809,44305,GRANDMA'S PLACE CHILD CARE CENTER                   ,774 E. MARKET ST              ,AKRON          ,OH,Licensed,OH Licensed,0,41.07459,-81.494138
24810,44306,LITTLE STEPS BIG DREAMS ACADEMY                     ,792 E WATERLOO RD             ,AKRON          ,OH,Licensed,OH Licensed,0,41.0290971,-81.4985818
24811,44221,DEWITT YMCA BASE                                    ,425 FALLS AVE                 ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1331328,-81.4883539
24812,44221,PRICE YMCA BASE                                     ,2610 DELMORE ST               ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1353921,-81.4644123
24813,44221,PRESTON YMCA BASE                                   ,800 TALLMADGE RD              ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1247562,-81.4720853
24814,44221,LINCOLN YMCA BASE                                   ,3131 W BAILEY RD              ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1560808,-81.4827
24815,44087,YOUNG EXPLORERS OF TWINSBURG                        ,8903 TWIN HILLS PKWY          ,TWINSBURG      ,OH,Licensed,OH Licensed,0,41.3132319,-81.4481123
24816,44221,WEEKDAY PRESCHOOL OF FIRST UNITED METHODIST CHURCH  ,245 PORTAGE TRAIL             ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1370082,-81.4851859
24817,44306,IRMA A JONES PRESCHOOL / INFANT CENTER              ,539 S ARLINGTON ST            ,AKRON          ,OH,Licensed,OH Licensed,0,41.0580495,-81.490303
24818,44313,FIRST ASSEMBLY PRESCHOOL                            ,1175 W MARKET ST              ,AKRON          ,OH,Licensed,OH Licensed,0,41.1019197,-81.5523418
24819,44236,FIRST CONGREGATIONAL CHURCH CHILDREN'S CENTER       ,47 AURORA ST                  ,HUDSON         ,OH,Licensed,OH Licensed,0,41.243049,-81.4384593
24820,44319,"CHILDTIME CHILDREN'S CENTERS, INC.                  ",2645 MANCHESTER RD            ,AKRON          ,OH,3-Star,OH 3-Star,0,41.0267384,-81.5471606
24821,44305,CHILDTIME LEARNING CENTER                           ,2145 EASTWOOD AVENUE          ,AKRON          ,OH,3-Star,OH 3-Star,0,41.0845701,-81.4403467
24822,44333,FAITH LUTHERAN PRESCHOOL                            ,2726 W. MARKET STREET         ,AKRON          ,OH,Licensed,OH Licensed,0,41.1238912,-81.6021115
24823,44314,HOPE PRESCHOOL                                      ,2650 CORY AVE                 ,AKRON          ,OH,Licensed,OH Licensed,0,41.031322,-81.568039
24824,44203,"LATCHKEY KIDS, INC.                                 ",3163 GREENWICH RD             ,NORTON         ,OH,Licensed,OH Licensed,0,41.0258317,-81.6399508
24825,44319,KOZMIC KORNER INC                                   ,45 HANNA PARKWAY              ,AKRON          ,OH,3-Star,OH 3-Star,0,41.0226084,-81.5247329
24826,44236,KINDERCARE LEARNING CENTER #923                     ,53 MILFORD ST                 ,HUDSON         ,OH,Licensed,OH Licensed,0,41.2378145,-81.446699
24827,44223,CHILDTIME LEARNING CENTER                           ,2691 21ST STREET              ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1464943,-81.5046871
24828,44320,A Y'S PLACE CHILD DEVELOPMENT CENTER                ,380 MINEOLA AVE               ,AKRON          ,OH,1-Star,OH 1-Star,0,41.094512,-81.5636899
24829,44319,HOPE LUTHERAN PRESCHOOL                             ,999 PORTAGE LAKES DRIVE       ,AKRON          ,OH,Licensed,OH Licensed,0,41.005982,-81.548478
24830,44236,ST MARY'S PRESCHOOL                                 ,340 N MAIN ST                 ,HUDSON         ,OH,Licensed,OH Licensed,0,41.2470637,-81.4414418
24831,44333,"KOZMIC KORNER, INC.                                 ",112 BAKER BOULEVARD           ,FAIRLAWN       ,OH,3-Star,OH 3-Star,0,41.1316399,-81.6114651
24832,44236,GLORIA DEI LUTHERAN CHURCH PRESCHOOL                ,2113 RAVENNA ROAD             ,HUDSON         ,OH,Licensed,OH Licensed,0,41.233465,-81.422054
24833,44236,TLC CHILD DEVELOPMENT CENTER                        ,187 RAVENNA ST                ,HUDSON         ,OH,Licensed,OH Licensed,0,41.2351748,-81.4318797
24834,44278,TALLMADGE KIDDIE KOLLEGE                            ,199 SOUTH AVE                 ,TALLMADGE      ,OH,Licensed,OH Licensed,0,41.095517,-81.438736
24835,44311,"KOZMIC KORNER, INC.                                 ",520 S MAIN ST STE 2414        ,AKRON          ,OH,3-Star,OH 3-Star,0,41.0723998,-81.5257215
24836,44223,RIVERFRONT YMCA WOODRIDGE BASE                      ,3313 NORTHAMPTON ROAD         ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1724429,-81.5355486
24837,44312,FIRESTONE PARK YMCA-YOUNG                           ,3258 NIDOVER DRIVE            ,AKRON          ,OH,Licensed,OH Licensed,0,41.0102891,-81.4062904
24838,44262,KATHY'S PRESCHOOL CENTER - CAMP PAUL                ,261 S MAIN ST                 ,MUNROE FALLS   ,OH,Licensed,OH Licensed,0,41.132381,-81.440625
24839,44303,SALVATION ARMY LEARNING ZONE PRESCHOOL & CHILD CARE ,135 HALL ST                   ,AKRON          ,OH,4-Star,OH 4-Star,0,41.086489,-81.529074
24840,44313,VALLEY KIDS LEARNING CENTER I                       ,1670 AKRON PENINSULA RD       ,AKRON          ,OH,Licensed,OH Licensed,0,41.1398938,-81.549518
24841,44310,FIRESTONE PARK YMCA/BETTES ELEMENTARY SCHOOL        ,1333 BETANA AVE               ,AKRON          ,OH,Licensed,OH Licensed,0,41.1069869,-81.4730935
24842,44236,H P C EARLY CHILDHOOD CENTER                        ,201 W STREETSBORO STREET      ,HUDSON         ,OH,Licensed,OH Licensed,0,41.24001,-81.4519417
24843,44223,RIVERFRONT YMCA RICHARDSON BASE                     ,2226 23RD STREET              ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1373182,-81.510794
24844,44319,RING AROUND THE ROSIE                               ,3895 S MAIN ST                ,AKRON          ,OH,Licensed,OH Licensed,0,40.9809555,-81.5220993
24845,44301,FIRESTONE PARK YMCA SCHOOL AGE & PRESCHOOL PROGRAM  ,350 E WILBETH RD              ,AKRON          ,OH,Licensed,OH Licensed,0,41.0395807,-81.514519
24846,44087,CREATIVE EARLY LEARNING CENTER INC II               ,9585 IDLEWOOD DRIVE           ,TWINSBURG      ,OH,4-Star,OH 4-Star,0,41.3299717,-81.462117
24847,44333,ALMOST MOM CHILD DEVELOPMENT/CARE CENTER INC        ,258 S CLEVE-MASS RD           ,COPLEY         ,OH,Licensed,OH Licensed,0,41.1567039,-81.6254283
24848,44224,SAP (STOW ALLIANCE PRESCHOOL)                       ,4460 STOW RD                  ,STOW           ,OH,Licensed,OH Licensed,0,41.1830714,-81.4266487
24849,44305,KID'S UNIVERSITY PRESCHOOL & DAY CARE INC           ,1407 MALASIA RD               ,AKRON          ,OH,2-Star,OH 2-Star,0,41.0711718,-81.4713678
24850,44232,LOVING HANDS PRESCHOOL                              ,2161 GREENSBURG ROAD          ,GREEN          ,OH,4-Star,OH 4-Star,0,40.9322056,-81.4682036
24851,44319,COMMUNITY CHRISTIAN PRESCHOOL                       ,3260 CORMANY RD               ,AKRON          ,OH,Licensed,OH Licensed,0,41.0096388,-81.5510296
24852,44321,KINDER GARDEN MONTESSORI SCHOOL INC                 ,1723 S CLEVE-MASS RD          ,COPLEY         ,OH,Licensed,OH Licensed,0,41.0875099,-81.6363869
24853,44224,KIDS COUNTRY                                        ,4923 HUDSON DRIVE             ,STOW           ,OH,1-Star,OH 1-Star,0,41.1980201,-81.4562298
24854,44325,CENTER FOR CHILD DEVELOPMENT                        ,108 FIR HILL                  ,AKRON          ,OH,Licensed,OH Licensed,0,41.078338,-81.5078469
24855,44685,KIDS-PLAY INC - GREEN                               ,1651 BOETTLER RD              ,UNIONTOWN      ,OH,5-Star,OH 5-Star,0,40.9599819,-81.4686745
24856,44056,KINDER GARDEN LEARNING CENTER                       ,9880 SHEPARD RD               ,MACEDONIA      ,OH,Licensed,OH Licensed,0,41.343828,-81.490356
24857,44223,NORTHAMPTON CHRISTIAN PRESCHOOL                     ,852 W BATH RD                 ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1660383,-81.536061
24858,44312,AMBC LITTLE LEARNERS PRESCHOOL                      ,2330 E MARKET ST              ,AKRON          ,OH,Licensed,OH Licensed,0,41.0564849,-81.4455737
24859,44278,TALLMADGE CHRISTIAN PRESCHOOL                       ,759 EAST AVE                  ,TALLMADGE      ,OH,Licensed,OH Licensed,0,41.1021969,-81.413133
24860,44203,JOHNSON'S CORNERS PRESCHOOL                         ,3409 JOHNSON RD               ,NORTON         ,OH,1-Star,OH 1-Star,0,41.004564,-81.644445
24861,44311,KIDS PLAY INC                                       ,388 S MAIN ST                 ,AKRON          ,OH,5-Star,OH 5-Star,0,41.0747348,-81.5239424
24862,44056,NORDONIA HILLS YMCA                                 ,8761 SHEPARD RD               ,MACEDONIA      ,OH,Licensed,OH Licensed,0,41.3119233,-81.4879537
24863,44224,PLAY & LEARN PRESCHOOL                              ,1567 PILGRIM DRIVE            ,STOW           ,OH,Licensed,OH Licensed,0,41.16869,-81.451898
24864,44302,SALVATION ARMY LEARNING ZONE                        ,190 S MAPLE ST                ,AKRON          ,OH,Licensed,OH Licensed,0,41.0861133,-81.5290532
24865,44203,ST AUGUSTINE PRESCHOOL & CHILD CARE CENTER          ,633 W PAIGE AVE               ,BARBERTON      ,OH,4-Star,OH 4-Star,0,41.01544,-81.6128218
24866,44223,NORTHMINSTER COOPERATIVE PRESCHOOL                  ,104 W PORTAGE TRAIL EXT       ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1445,-81.511189
24867,44301,FIRESTONE PARK YMCA - FIRESTONE ELEMENTARY          ,1479 GIRARD ST                ,AKRON          ,OH,Licensed,OH Licensed,0,41.0426455,-81.5156571
24868,44333,CHILDTIME LEARNING CENTER                           ,3475 EMBASSY PARKWAY          ,FAIRLAWN       ,OH,3-Star,OH 3-Star,0,41.1496088,-81.6388133
24869,44087,TWIN TOTS CHILD CARE ACADEMY                        ,8788 HADDEN RD                ,TWINSBURG      ,OH,Licensed,OH Licensed,0,41.3084305,-81.455812
24870,44333,FAIRLAWN KINDER CARE #1518                          ,4050 EMBASSY PARKWAY          ,FAIRLAWN       ,OH,1-Star,OH 1-Star,0,41.137148,-81.654645
24871,44306,YMCA FAMILY ENRICHMENT CENTER                       ,910 ELLER AVE                 ,AKRON          ,OH,2-Star,OH 2-Star,0,41.0355983,-81.4942362
24872,44224,CHILDREN'S PLACE                                    ,4880 FISHCREEK RD             ,STOW           ,OH,Licensed,OH Licensed,0,41.1833958,-81.4226867
24873,44313,WESTMINSTER YMCA CHILD CARE                         ,1250 W EXCHANGE ST            ,AKRON          ,OH,Licensed,OH Licensed,0,41.0991361,-81.5560697
24874,44056,LOLLIPOP COOPERATIVE PRESCHOOL                      ,1280 E AURORA RD              ,MACEDONIA      ,OH,1-Star,OH 1-Star,0,41.311994,-81.4930989
24875,44067,STEPPING STONES EDUCATIONAL CHILD CARE CENTER       ,9305 OLDE EIGHT RD            ,NORTHFIELD CENT,OH,Licensed,OH Licensed,0,41.313446,-81.537747
24876,44224,CHILDTIME LEARNING CENTER                           ,3101 GRAHAM RD                ,STOW           ,OH,3-Star,OH 3-Star,0,41.1669454,-81.402483
24877,44333,FAIRLAWN LUTHERAN PRESCHOOL                         ,3415 W MARKET ST              ,FAIRLAWN       ,OH,Licensed,OH Licensed,0,41.135047,-81.6226713
24878,44306,"ABACUS CHILD CARE CENTERS, INC.                     ",839 S ARLINGTON ST            ,AKRON          ,OH,Licensed,OH Licensed,0,41.0492593,-81.4907813
24879,44224,TOTS LANDING DAY CARE AND PRESCHOOL                 ,4770 DARROW RD                ,STOW           ,OH,Licensed,OH Licensed,0,41.194901,-81.4408179
24880,44221,ROOM TO GROW CHILD CARE CENTER INC                  ,526 GRAHAM RD UNIT 10         ,CUYAHOGA FALLS ,OH,Licensed,OH Licensed,0,41.1579137,-81.4928369
24881,44221,RIVERFRONT YMCA / BETHANY CENTER                    ,1235 BROAD BOULEVARD          ,CUYAHOGA FALLS ,OH,2-Star,OH 2-Star,0,41.135157,-81.49852
24882,44685,KIDS COUNTRY - GREEN                                ,1801 TOWN PARK CENTER         ,UNIONTOWN      ,OH,Licensed,OH Licensed,0,40.9750568,-81.4081673
24883,44236,KINDERCARE LEARNING CENTER #000373                  ,5812 DARROW ROAD              ,HUDSON         ,OH,Licensed,OH Licensed,0,41.223202,-81.4411742
24884,44319,LEGACY CHILDCARE ACADEMY                            ,2445 S ARLINGTON RD           ,AKRON          ,OH,Licensed,OH Licensed,0,41.0049836,-81.4913185
24885,44087,KINDERCARE LEARNING CENTER                          ,2572 GLENWOOD DRIVE           ,TWINSBURG      ,OH,4-Star,OH 4-Star,0,41.3404551,-81.4368329
24886,44203,KIDS WORLD PRESCHOOL & DAYCARE                      ,239 31ST ST NW                ,BARBERTON      ,OH,Licensed,OH Licensed,0,41.012352,-81.63816
24887,44203,KINDERCARE LEARNING CENTER #301679                  ,111 FIFTH ST SE               ,BARBERTON      ,OH,1-Star,OH 1-Star,0,41.0070953,-81.5880031
